ape_id,Clothes,Ears,Hat,Fur,Mouth,Eyes,Sum Rarity,Mean Rarity
ApeGang #9609,,,Borsalino,Brown,,Crazy,47.99,15.996666666666668
ApeGang #9606,,,Green Beanie,Cream,Nose Ring,,13.290000000000001,4.430000000000001
ApeGang #9600,White Tank Top,,Borsalino,Strong Dark Brown,,,13.06,6.53
ApeGang #9597,Red NBA Jersey,,Hippie Bandana,Brown,,,44.25,22.125
ApeGang #9591,Indian,,,Grey,,Diving Mask,9.73,4.865
ApeGang #9589,Winter Coat,Bluetooth Earpiece,,Brown,,,42.43,42.43
ApeGang #9587,Nurse,,,White,Mustache,,7.039999999999999,3.5199999999999996
ApeGang #9583,Fireman,Airpods,,Brown,,,42.43,42.43
ApeGang #9582,,,Yellow NBA Headband,Brown,Snake,,47.589999999999996,15.863333333333332
ApeGang #9579,Winter Coat,,,Strong Dark Brown,Baby Pacifier,,14.330000000000002,7.165000000000001
ApeGang #9578,,,Headphone,Cream,Baby Pacifier,,13.82,4.6066666666666665
ApeGang #9577,Orange Striped T-Shirt,,,Brown,Shocked,,45.6,22.8
ApeGang #9574,Banana Shirt,,,Grey,Nose Ring,,11.33,5.665
ApeGang #9572,Groom,,,Brown,Beard,,45.519999999999996,22.759999999999998
ApeGang #9569,,,Stuntman Helmet,Brown,Smoke Pipe,,47.51,15.836666666666666
ApeGang #9566,,,Military Helmet,Brown,,Robot Glasses,46.7,15.566666666666668
ApeGang #9563,Groom,,,Black,Drool Rainbow,,11.94,5.97
ApeGang #9560,Cop,,,Brown,Shocked,,45.6,22.8
ApeGang #9557,Black Tank Top,,,Strong Dark Brown,,Laser,12.63,6.315
ApeGang #9554,,,,Brown,Joker,Robot Glasses,46.63,15.543333333333335
ApeGang #9544,,,,Tiger,Snake,Monocle,11.870000000000001,3.956666666666667
ApeGang #9537,,,Fisherman,Red Devil,Baby Pacifier,,6.970000000000001,2.3233333333333337
ApeGang #9532,Red Hawaiian Shirt,,,Zebra,,Cyclops,6.64,3.32
ApeGang #9530,,Diamond Stud,,Brown,,Monocle,45.83,22.915
ApeGang #9528,,,War Bonnet,Grey,Nose Ring,,13.07,4.3566666666666665
ApeGang #9518,Toga,,,Cream,Covid Mask,,11.350000000000001,5.675000000000001
ApeGang #9512,Mexican,,Pirate,Zebra,,,6.43,3.215
ApeGang #9503,,,Top Hat,Tiger,,Closed,9.87,3.2899999999999996
ApeGang #9500,Orange Striped T-Shirt,,Stuntman Helmet,Brown,,,44.4,22.2
ApeGang #9499,Lumberjack,,,Brown,Joint,,45.68,22.84
ApeGang #9497,,,,Tiger,Smoke Pipe,Robot,10.94,3.6466666666666665
ApeGang #9489,Prison Jumpsuit,,,Zebra,Oh,,7.67,3.835
ApeGang #9483,Nurse,,,Brown,,Sad,45.65,22.825
ApeGang #9477,,,,Grey,Yawn,Closed,14.46,4.82
ApeGang #9473,Pimp Coat,,,Strong Dark Brown,Joker,,12.670000000000002,6.335000000000001
ApeGang #9469,,,Borsalino,Brown,Yawn,,47.82,15.94
ApeGang #9465,,,Horn,Grey,Nose Ring,,13.16,4.386666666666667
ApeGang #9464,Groom,,Crown,Brown,,,44.32,22.16
ApeGang #9463,Hippie,,,Brown,Joker,,44.14,22.07
ApeGang #9458,Magician,,,White,,Closed,7.039999999999999,3.5199999999999996
ApeGang #9454,,,Yellow NBA Headband,White,Cigarette,,9.11,3.0366666666666666
ApeGang #9451,White Tank Top,,Flower Crown,Strong Dark Brown,,,12.940000000000001,6.470000000000001
ApeGang #9448,,,Nurse,Tiger,Tongue Out,,10.17,3.39
ApeGang #9424,Joker,,Cap,Brown,,,44.18,22.09
ApeGang #9423,,,Batman,Brown,,Scar,46.269999999999996,15.423333333333332
ApeGang #9407,Red NBA Jersey,,Brown Beanie,Brown,,,44.3,22.15
ApeGang #9404,,,Stuntman Helmet,Brown,Angry,,47.489999999999995,15.829999999999998
ApeGang #9402,,,,Strong Dark Brown,Grillz,Closed,17.76,5.920000000000001
ApeGang #9401,Grey Striped T-Shirt,,Green Beanie,Cheetah,,,4.6,2.3
ApeGang #9400,Orange Hawaiian Shirt ,,Viking Helmet,Brown,,,44.3,22.15
ApeGang #9399,Mexican,,,Black,,Squinting,10.28,5.14
ApeGang #9396,Hippie,,,Cheetah,,Gold Sunglasses,7.65,3.825
ApeGang #9395,Prison Jumpsuit,,Hotel Porter,Brown,,,44.07,22.035
ApeGang #9390,Nurse,,,Brown,Cigarette,,45.66,22.83
ApeGang #9388,,Silver Hoop,,Strong Dark Brown,,Albino,12.66,6.33
ApeGang #9380,,,Nurse,Brown,Grin Gold,,47.36,15.786666666666667
ApeGang #9378,,,Rabbit Ears,Brown,,Round Glasses,47.809999999999995,15.936666666666666
ApeGang #9374,,,Pirate,Brown,,Albino,45.75,15.25
ApeGang #9371,,,Groom,Zombie,Corn,,5.34,1.78
ApeGang #9370,,,,Cheetah,Smoke Pipe,Eye Patch,9.41,3.1366666666666667
ApeGang #9369,,,Headphone,White,,Gold Sunglasses,10.73,3.5766666666666667
ApeGang #9362,Lab Coat,,,Brown,Shocked,,45.6,22.8
ApeGang #9361,Joker,,,Black,Grin Rainbow,,11.95,5.975
ApeGang #9360,Cop,,,Brown,Tongue Out,,45.59,22.795
ApeGang #9347,,,Yellow NBA Headband,Zebra,,Gold Sunglasses,11.379999999999999,3.793333333333333
ApeGang #9345,Nurse,,Viking Helmet,White,,,5.89,2.945
ApeGang #9342,White Tank Top,,,Brown,,Sad,45.65,22.825
ApeGang #9336,White Tank Top,,,Brown,,Gold Sunglasses,47.14,23.57
ApeGang #9334,Blue Hoodie,,,Cheetah,Flames,,6.35,3.175
ApeGang #9330,,,Magician,Cream,Angry,,13.670000000000002,4.5566666666666675
ApeGang #9320,Winter Coat,,,Strong Dark Brown,Covid Mask,,13.860000000000001,6.930000000000001
ApeGang #9318,,Airpods,,Tiger,,Round Glasses,8.649999999999999,4.324999999999999
ApeGang #9316,Hippie,,,Tiger,Nose Ring,,8.35,4.175
ApeGang #9315,Mexican,,Purple Beanie,Brown,,,44.02,22.01
ApeGang #9314,,,Crown,Strong Dark Brown,,Rainbow Sunglasses,14.610000000000001,4.87
ApeGang #9309,Nurse,,,Strong Dark Brown,Drool Rainbow,,14.22,7.11
ApeGang #9308,Pirate,,,Red Devil,Beard,,4.71,2.355
ApeGang #9305,Winter Coat,,,White,Grin Rainbow,,7.289999999999999,3.6449999999999996
ApeGang #9301,,Silver Hoop,,Rainbow,Angry,,5.04,2.52
ApeGang #9298,,,Cowboy,Brown,Mustache,,47.29,15.763333333333334
ApeGang #9296,Orange Hawaiian Shirt ,,,Cream,,Black Sunglasses,12.98,6.49
ApeGang #9290,,Airpods,,Cheetah,,Robot,5.6,2.8
ApeGang #9289,,,Chef's,Zebra,Flames,,10.1,3.3666666666666667
ApeGang #9283,,,Military Helmet,Tiger,,Gold Sunglasses,11.66,3.8866666666666667
ApeGang #9281,Magician,,Pirate,Strong Dark Brown,,,12.58,6.29
ApeGang #9275,,,,Tiger,Grillz,Closed,11.969999999999999,3.9899999999999998
ApeGang #9270,Lumberjack,,,Tiger,,Gold Sunglasses,9.879999999999999,4.9399999999999995
ApeGang #9269,Groom,,,Cheetah,,Robot,5.6,2.8
ApeGang #9268,,Airpods,,Brown,Snake,,45.73,22.865
ApeGang #9263,Indian,,,Black,,Black Sunglasses,13.21,6.605
ApeGang #9251,,,,Black,Grin Rainbow,Eye Patch,15.309999999999999,5.103333333333333
ApeGang #9250,Pirate,,,Grey,,Diving Mask,9.73,4.865
ApeGang #9248,Yellow NBA Jersey,Gold Hoop,,Strong Dark Brown,,,10.96,10.96
ApeGang #9247,White Tank Top,,,Rainbow,,Hippie Glasses,5.359999999999999,2.6799999999999997
ApeGang #9246,Yellow NBA Jersey,,,Tiger,Angry,,8.26,4.13
ApeGang #9245,Prison Jumpsuit,,,Black,,Black Sunglasses,13.21,6.605
ApeGang #9239,Batman,,,Grey,,3D Glasses,11.3,5.65
ApeGang #9228,,,,Brown,Grillz,Albino,47.910000000000004,15.97
ApeGang #9226,,,Military Helmet,Grey,Mustache,,12.95,4.316666666666666
ApeGang #9224,,,,Black,Baby Pacifier,Monocle,15.450000000000001,5.15
ApeGang #9221,Purple Hoodie,,,Black,Cigarette,,11.91,5.955
ApeGang #9220,Banana Shirt,,,Cream,,Round Glasses,11.93,5.965
ApeGang #9216,Indian,,,White,Angry,,7.109999999999999,3.5549999999999997
ApeGang #9205,Orange Hawaiian Shirt ,,War Bonnet,Cheetah,,,4.68,2.34
ApeGang #9201,,Diamond Stud,,Black,,Eye Patch,12.04,6.02
ApeGang #9198,Pirate,,,Brown,,Bruised,45.88,22.94
ApeGang #9196,Lab Coat,,,Zebra,Tongue Out,,7.97,3.985
ApeGang #9194,Pirate,,,Brown,,Crazy,45.89,22.945
ApeGang #9192,,,,Grey,Tongue Out,Scar,14.780000000000001,4.926666666666667
ApeGang #9174,,,Rabbit Ears,Cream,Mustache,,13.370000000000001,4.456666666666667
ApeGang #9173,,,Red NBA Headband,Black,Drool Rainbow,,13.959999999999999,4.653333333333333
ApeGang #9166,,,Green Beanie,Brown,Cigarette,,47.31999999999999,15.773333333333332
ApeGang #9160,,,Brain,Cream,,Eye Patch,13.9,4.633333333333334
ApeGang #9148,,Bluetooth Earpiece,Green Beanie,Strong Dark Brown,,,12.620000000000001,6.3100000000000005
ApeGang #9145,Mexican,Bluetooth Earpiece,,Strong Dark Brown,,,10.96,10.96
ApeGang #9143,Groom,,Cap,Brown,,,44.18,22.09
ApeGang #9123,Indian,,Fisherman,Brown,,,44.41,22.205
ApeGang #9116,Lumberjack,,Sushi Chef,Black,,,10.49,5.245
ApeGang #9113,,,Red NBA Headband,Black,,Monocle,14.1,4.7
ApeGang #9112,Groom,,,Brown,Baby Pacifier,,45.8,22.9
ApeGang #9110,,,,Brown,Snake,Round Glasses,49.209999999999994,16.403333333333332
ApeGang #9106,,,Stuntman Helmet,Tiger,,Closed,10.16,3.3866666666666667
ApeGang #9100,Blue Hoodie,,Bandana,Cream,,,10.31,5.155
ApeGang #9098,Mexican,,,Cream,Shocked,,11.620000000000001,5.8100000000000005
ApeGang #9091,,Gold Hoop,,Brown,,Robot,45.089999999999996,22.544999999999998
ApeGang #9088,Mexican,,,Strong Dark Brown,,Alien,12.63,6.315
ApeGang #9087,Sheriff,,,Cream,Cigarette,,11.680000000000001,5.840000000000001
ApeGang #9085,Red NBA Jersey,,,Strong Dark Brown,Grin Gold,,14.05,7.025
ApeGang #9084,Military,,Groom,Strong Dark Brown,,,12.760000000000002,6.380000000000001
ApeGang #9083,Mexican,,War Bonnet,Strong Dark Brown,,,12.700000000000001,6.3500000000000005
ApeGang #9080,,,Hippie Bandana,Brown,,Monocle,47.65,15.883333333333333
ApeGang #9078,Indian,,Fireman,Brown,,,43.8,21.9
ApeGang #9077,Iron Man,,Cop,Brown,,,44.38,22.19
ApeGang #9060,,Airpods,Cop,Brown,,,44.38,22.19
ApeGang #9059,,,Stuntman Helmet,Tiger,Grillz,,10.92,3.64
ApeGang #9055,Yellow NBA Jersey,,Yellow NBA Headband,Brown,,,44.29,22.145
ApeGang #9047,,,,Grey,Snake,Sad,14.670000000000002,4.890000000000001
ApeGang #9040,,,Red NBA Headband,Brown,Covid Mask,,47.35,15.783333333333333
ApeGang #9039,Indian,,Fisherman,Cream,,,10.430000000000001,5.215000000000001
ApeGang #9036,,,Crown,Brown,,Eye Patch,47.68,15.893333333333333
ApeGang #9032,,,Stuntman Helmet,Red Devil,,Bruised,7.04,2.3466666666666667
ApeGang #9031,,,Rabbit Ears,Brown,,Robot Glasses,46.82,15.606666666666667
ApeGang #9030,Orange Hawaiian Shirt ,,Fireman,Brown,,,43.8,21.9
ApeGang #9029,,,War Bonnet,Brown,,Laser,45.84,15.280000000000001
ApeGang #9028,Pimp Coat,,,Cheetah,Flames,,6.35,3.175
ApeGang #9025,,,,Cream,Bubble Gum,Sad,14.470000000000002,4.823333333333334
ApeGang #9023,Toga,,Horn,Zebra,,,6.64,3.32
ApeGang #9022,Lumberjack,,Top Hat,Brown,,,44.11,22.055
ApeGang #9019,,,,Black,Tongue Out,Blind,13.28,4.426666666666667
ApeGang #9015,,,,Brown,Cigarette,Round Glasses,49.13999999999999,16.38
ApeGang #9003,,,Bandana,Strong Dark Brown,,Eye Patch,16.18,5.3933333333333335
ApeGang #8992,Pirate,,,Brown,Baby Pacifier,,45.8,22.9
ApeGang #8991,,Bluetooth Earpiece,Rabbit Ears,Brown,,,44.33,22.165
ApeGang #8989,Orange Striped T-Shirt,,Sombrero,Cream,,,10.3,5.15
ApeGang #8985,Angel Wings,,,Black,Baby Pacifier,,12.05,6.025
ApeGang #8976,Fireman,,,Brown,Bubble Gum,,45.23,22.615
ApeGang #8973,,,,Black,Tongue Out,Gold Sunglasses,16.55,5.516666666666667
ApeGang #8968,Winter Coat,,,Black,,Squinting,10.28,5.14
ApeGang #8960,Cop,,,Grey,Cigarette,,11.38,5.69
ApeGang #8956,,,Party,Black,Smoke Pipe,,13.59,4.53
ApeGang #8955,,,Nurse,Brown,,Gold Sunglasses,48.98,16.326666666666664
ApeGang #8948,,,Bandana,Brown,,Blind,45.73,15.243333333333332
ApeGang #8947,,,,White,Oh,Crazy,10.34,3.4466666666666668
ApeGang #8940,,,Chef's,Brown,,Monocle,47.71,15.903333333333334
ApeGang #8937,Hippie,,,Rainbow,,Round Glasses,5.43,2.715
ApeGang #8920,Joker,,,Red Devil,,Crazy,5.08,2.54
ApeGang #8919,White Tank Top,,,Cream,,Heart,11.750000000000002,5.875000000000001
ApeGang #8917,Magician,,Horn,Brown,,,44.26,22.13
ApeGang #8908,Winter Coat,,Bandana,Strong Dark Brown,,,12.82,6.41
ApeGang #8902,Grey Striped T-Shirt,,,Cheetah,Grin Gold,,6.029999999999999,3.0149999999999997
ApeGang #8901,,,,Grey,Grin Gold,Scar,14.71,4.903333333333333
ApeGang #8897,Hippie,,Hotel Porter,Black,,,10.32,5.16
ApeGang #8894,,,Laurel,Brown,,Black Sunglasses,49.05,16.349999999999998
ApeGang #8888,Red Hawaiian Shirt,,Pirate,Brown,,,44.05,22.025
ApeGang #8872,Purple Hoodie,,,Brown,Snake,,45.73,22.865
ApeGang #8871,Red Hawaiian Shirt,,,Brown,Corn,,45.69,22.845
ApeGang #8869,Toga,,,Black,Grin Rainbow,,11.95,5.975
ApeGang #8868,,,Joker Hair,Brown,,Albino,44.49,14.83
ApeGang #8865,Prison Jumpsuit,,,Brown,Nose Ring,,45.61,22.805
ApeGang #8864,,,,Brown,Mustache,Strabismus,46.940000000000005,15.646666666666668
ApeGang #8861,Magician,,Brain,Cream,,,10.540000000000001,5.2700000000000005
ApeGang #8859,,,Red NBA Headband,Grey,Joint,,13.42,4.473333333333334
ApeGang #8858,Hippie,,,Black,Snake,,11.98,5.99
ApeGang #8854,Lab Coat,,,Zebra,,Black Sunglasses,9.34,4.67
ApeGang #8849,,Airpods,Viking Helmet,Cream,,,10.32,5.16
ApeGang #8848,Black Suit,,,Robot,,Round Glasses,3.8299999999999996,1.9149999999999998
ApeGang #8845,Black Tank Top,,,Tiger,,Diving Mask,6.75,3.375
ApeGang #8840,,,Horn,Strong Dark Brown,,Bruised,16.240000000000002,5.413333333333334
ApeGang #8838,Purple Hoodie,,Magician,Brown,,,44.56,22.28
ApeGang #8820,Toga,,Propeller,Strong Dark Brown,,,12.8,6.4
ApeGang #8819,Pirate,,,Strong Dark Brown,Flames,,14.370000000000001,7.1850000000000005
ApeGang #8818,Pimp Coat,,,Brown,,3D Glasses,45.58,22.79
ApeGang #8816,Orange Hawaiian Shirt ,,Propeller,Cream,,,10.290000000000001,5.1450000000000005
ApeGang #8807,Toga,,,Brown,,3D Glasses,45.58,22.79
ApeGang #8806,Pimp Coat,,,Black,Covid Mask,,11.58,5.79
ApeGang #8803,Space Suit,,,Zebra,,Bruised,8.26,4.13
ApeGang #8785,,,Brown Beanie,Brown,,Heart,47.599999999999994,15.866666666666665
ApeGang #8783,,,,Strong Dark Brown,Grin Rainbow,Diving Mask,15.81,5.2700000000000005
ApeGang #8782,Groom,,Sombrero,Strong Dark Brown,,,12.81,6.405
ApeGang #8779,Hippie,,Yellow NBA Headband,Strong Dark Brown,,,12.82,6.41
ApeGang #8774,Pimp Coat,Gold Hoop,,Robot,,,0.35000000000000003,0.35000000000000003
ApeGang #8762,Angel Wings,,Rabbit Ears,Tiger,,,7.07,3.535
ApeGang #8757,Groom,,,Cream,,Crazy,11.91,5.955
ApeGang #8752,Pirate,,Halo,Strong Dark Brown,,,12.690000000000001,6.345000000000001
ApeGang #8749,Winter Coat,,,Strong Dark Brown,Nose Ring,,14.14,7.07
ApeGang #8746,,Gold Hoop,,Brown,,High,43.91,21.955
ApeGang #8744,,,Sombrero,Brown,Angry,,47.370000000000005,15.790000000000001
ApeGang #8743,Sheriff,,,Grey,,Robot,10.81,5.405
ApeGang #8742,,,,Grey,Covid Mask,Sad,14.27,4.756666666666667
ApeGang #8739,Grey Striped T-Shirt,,,Strong Dark Brown,Baby Pacifier,,14.330000000000002,7.165000000000001
ApeGang #8738,Mexican,,,Brown,,Scar,45.9,22.95
ApeGang #8735,,,Pirate,White,,Round Glasses,9.12,3.0399999999999996
ApeGang #8730,,,Viking Helmet,Zebra,Grin Rainbow,,9.95,3.3166666666666664
ApeGang #8729,,,Horn,Brown,,Rainbow Sunglasses,46.019999999999996,15.339999999999998
ApeGang #8724,Red Hawaiian Shirt,,Horn,Brown,,,44.26,22.13
ApeGang #8722,,,Green Beanie,Cream,,Monocle,13.510000000000002,4.503333333333334
ApeGang #8719,Prison Jumpsuit,,,Strong Dark Brown,,Crazy,14.420000000000002,7.210000000000001
ApeGang #8717,,,,Brown,Joint,Strabismus,47.17,15.723333333333334
ApeGang #8710,,,Bandana,Rainbow,,Bruised,7.26,2.42
ApeGang #8709,,,,Brown,Drool Rainbow,Robot Glasses,48.18,16.06
ApeGang #8707,,,,Brown,Tongue Out,Alien,47.260000000000005,15.753333333333336
ApeGang #8706,Fireman,,,Brown,,Robot Glasses,44.92,22.46
ApeGang #8696,Banana Shirt,,,Cream,Corn,,11.71,5.855
ApeGang #8694,Red Hawaiian Shirt,,,Tiger,Snake,,8.47,4.235
ApeGang #8689,Blue Hoodie,,,Brown,Smoke Pipe,,45.54,22.77
ApeGang #8688,Mexican,Gold Hoop,,Brown,,,42.43,42.43
ApeGang #8684,,,,White,Shocked,Monocle,10.59,3.53
ApeGang #8678,Mexican,,Rabbit Ears,Zebra,,,6.709999999999999,3.3549999999999995
ApeGang #8673,,Airpods,,Brown,,Gold Sunglasses,47.14,23.57
ApeGang #8671,,,Party,Black,,Heart,13.780000000000001,4.593333333333334
ApeGang #8656,,,Hippie Bandana,Brown,Corn,,47.51,15.836666666666666
ApeGang #8654,White Tank Top,,,Cream,,Robot,11.110000000000001,5.555000000000001
ApeGang #8646,Winter Coat,,Crown,Black,,,10.57,5.285
ApeGang #8638,,,Red NBA Headband,Strong Dark Brown,,Alien,14.65,4.883333333333334
ApeGang #8636,Indian,,,Brown,Tongue Out,,45.59,22.795
ApeGang #8626,Red NBA Jersey,,,Brown,,Alien,44.1,22.05
ApeGang #8625,Nurse,,,Brown,,High,43.91,21.955
ApeGang #8612,Fireman,,,Black,,Black Sunglasses,13.21,6.605
ApeGang #8611,Cop,,Military Helmet,Brown,,,44.21,22.105
ApeGang #8600,,Airpods,,Brown,,Sad,45.65,22.825
ApeGang #8576,Lab Coat,,Green Beanie,Black,,,10.34,5.17
ApeGang #8562,Space Suit,,Fireman,Strong Dark Brown,,,12.330000000000002,6.165000000000001
ApeGang #8557,,,Purple Beanie,Brown,,Diving Mask,45.6,15.200000000000001
ApeGang #8554,,,,Brown,Oh,Scar,48.76,16.253333333333334
ApeGang #8553,Black Suit,,,White,Tongue Out,,7.18,3.59
ApeGang #8548,Cop,,,Cheetah,Smoke Pipe,,6.05,3.025
ApeGang #8544,Winter Coat,,,Grey,,Eye Patch,11.51,5.755
ApeGang #8538,,,,Strong Dark Brown,Grillz,Robot,17.400000000000002,5.800000000000001
ApeGang #8532,Sheriff,,,White,Smoke Pipe,,7.129999999999999,3.5649999999999995
ApeGang #8530,,,Purple Beanie,Brown,,Sad,47.24,15.746666666666668
ApeGang #8525,,,,Brown,Beard,Sad,48.739999999999995,16.246666666666666
ApeGang #8516,,Diamond Stud,,Brown,,Robot,45.089999999999996,22.544999999999998
ApeGang #8515,Indian,,,Brown,,3D Glasses,45.58,22.79
ApeGang #8510,Prison Jumpsuit,,,Strong Dark Brown,Baby Pacifier,,14.330000000000002,7.165000000000001
ApeGang #8506,Military,,,Brown,,Eye Patch,45.79,22.895
