,ape_id,canc_event_id,canc_event_time
0,ApeGang #5307,1219702937,2021-10-03T11:29:35.140717
0,ApeGang #3091,1219185067,2021-10-03T10:41:31.370330
0,ApeGang #3049,1219079124,2021-10-03T10:31:51.400808
0,ApeGang #7135,1218965309,2021-10-03T10:21:57.788672
0,ApeGang #2454,1217691582,2021-10-03T08:28:48.366317
0,ApeGang #5021,1217617846,2021-10-03T08:22:16.319853
0,ApeGang #6816,1213355004,2021-10-03T02:01:36.272656
0,ApeGang #2182,1213322636,2021-10-03T01:58:10.564031
0,ApeGang #5388,1212998424,2021-10-03T01:27:30.226749
0,ApeGang #7491,1212879738,2021-10-03T01:16:09.031712
0,ApeGang #7491,1212879598,2021-10-03T01:16:08.424702
0,ApeGang #5204,1212545747,2021-10-03T00:43:35.005217
0,ApeGang #5204,1212545757,2021-10-03T00:43:35.110794
0,ApeGang #5204,1212529780,2021-10-03T00:42:05.174987
0,ApeGang #9609,1211937725,2021-10-02T23:48:17.486212
0,ApeGang #5799,1211557527,2021-10-02T23:10:57.204083
0,ApeGang #9384,1211286191,2021-10-02T22:45:14.287726
0,ApeGang #3571,1211100755,2021-10-02T22:27:45.460988
0,ApeGang #9286,1210788383,2021-10-02T22:00:09.480567
0,ApeGang #3957,1209213273,2021-10-02T19:41:49.683724
0,ApeGang #8819,1208798603,2021-10-02T19:05:42.125878
0,ApeGang #4829,1207360020,2021-10-02T17:03:55.530343
0,ApeGang #3056,1206677520,2021-10-02T16:05:12.890388
0,ApeGang #6231,1205455575,2021-10-02T14:02:55.440217
0,ApeGang #6231,1205445112,2021-10-02T14:01:51.819645
0,ApeGang #6192,1205082438,2021-10-02T13:21:11.258308
0,ApeGang #6192,1205074111,2021-10-02T13:20:08.591960
0,ApeGang #4168,1204892753,2021-10-02T12:59:25.977624
0,ApeGang #9728,1204717800,2021-10-02T12:38:05.999824
0,ApeGang #8458,1204671535,2021-10-02T12:32:24.090354
0,ApeGang #8458,1204661205,2021-10-02T12:31:16.732087
0,ApeGang #1448,1204313107,2021-10-02T11:49:12.167236
0,ApeGang #9959,1204289422,2021-10-02T11:46:10.986147
0,ApeGang #873,1204133235,2021-10-02T11:25:39.696500
0,ApeGang #8377,1203745383,2021-10-02T10:34:58.256427
0,ApeGang #4554,1202881381,2021-10-02T08:52:37.771184
0,ApeGang #4554,1202881508,2021-10-02T08:52:38.285735
0,ApeGang #4554,1202881522,2021-10-02T08:52:38.388329
0,ApeGang #3960,1202281100,2021-10-02T07:49:20.495452
0,ApeGang #8377,1200978049,2021-10-02T05:22:59.510311
0,ApeGang #1659,1200458573,2021-10-02T04:29:40.236762
0,ApeGang #2145,1200449541,2021-10-02T04:28:43.334957
0,ApeGang #4855,1200442613,2021-10-02T04:27:59.840924
0,ApeGang #6434,1200430782,2021-10-02T04:26:43.277782
0,ApeGang #3706,1200145778,2021-10-02T03:55:29.846237
0,ApeGang #3568,1200061032,2021-10-02T03:46:27.537599
0,ApeGang #3568,1200061043,2021-10-02T03:46:27.564928
0,ApeGang #3568,1200053051,2021-10-02T03:45:38.346739
0,ApeGang #873,1199866476,2021-10-02T03:26:31.455508
0,ApeGang #3354,1199114514,2021-10-02T02:03:57.913607
0,ApeGang #3354,1199105190,2021-10-02T02:02:57.789350
0,ApeGang #7405,1199051714,2021-10-02T01:56:51.587268
0,ApeGang #5603,1197032846,2021-10-01T22:38:42.327639
0,ApeGang #5603,1196914994,2021-10-01T22:26:26.829929
0,ApeGang #5603,1196844893,2021-10-01T22:18:34.470557
0,ApeGang #5603,1196803867,2021-10-01T22:14:08.765761
0,ApeGang #4477,1196739522,2021-10-01T22:07:18.202890
0,ApeGang #5928,1196200736,2021-10-01T21:04:33.160416
0,ApeGang #5928,1196189173,2021-10-01T21:02:59.632724
0,ApeGang #5928,1196189245,2021-10-01T21:02:59.835588
0,ApeGang #5928,1196189172,2021-10-01T21:02:59.582013
0,ApeGang #5799,1196177599,2021-10-01T21:01:30.412808
0,ApeGang #5799,1196167651,2021-10-01T21:00:13.885303
0,ApeGang #1930,1196059501,2021-10-01T20:45:45.129755
0,ApeGang #112,1195917996,2021-10-01T20:29:16.402771
0,ApeGang #112,1195917942,2021-10-01T20:29:16.050978
0,ApeGang #112,1195917951,2021-10-01T20:29:16.118136
0,ApeGang #112,1195917967,2021-10-01T20:29:16.219396
0,ApeGang #112,1195914884,2021-10-01T20:28:56.150475
0,ApeGang #2968,1195369659,2021-10-01T19:21:18.517203
0,ApeGang #8522,1194657985,2021-10-01T18:03:55.620234
0,ApeGang #7949,1194098950,2021-10-01T17:02:24.497549
0,ApeGang #7949,1194098954,2021-10-01T17:02:24.513265
0,ApeGang #7949,1194098947,2021-10-01T17:02:24.481925
0,ApeGang #7949,1194098929,2021-10-01T17:02:24.382619
0,ApeGang #7262,1193373162,2021-10-01T15:42:35.021012
0,ApeGang #7262,1193363518,2021-10-01T15:41:22.890376
0,ApeGang #5496,1193283790,2021-10-01T15:33:04.288817
0,ApeGang #5496,1193277466,2021-10-01T15:32:25.994901
0,ApeGang #29,1193265083,2021-10-01T15:31:09.335066
0,ApeGang #29,1193265213,2021-10-01T15:31:09.998420
0,ApeGang #4176,1193247278,2021-10-01T15:29:20.281573
0,ApeGang #29,1193218163,2021-10-01T15:26:17.642985
0,ApeGang #3214,1192025390,2021-10-01T13:23:06.069384
0,ApeGang #6033,1191914394,2021-10-01T13:12:21.795982
0,ApeGang #6033,1191901252,2021-10-01T13:10:57.625220
0,ApeGang #4780,1191225870,2021-10-01T12:05:38.155892
0,ApeGang #2762,1189242485,2021-10-01T08:45:12.402775
0,ApeGang #655,1189069217,2021-10-01T08:28:28.902240
0,ApeGang #655,1189069226,2021-10-01T08:28:29.008355
0,ApeGang #1603,1188895612,2021-10-01T08:11:04.207964
0,ApeGang #461,1188040276,2021-10-01T06:46:21.581066
0,ApeGang #1492,1187940553,2021-10-01T06:36:19.308948
0,ApeGang #1492,1187940506,2021-10-01T06:36:18.939740
0,ApeGang #8936,1187578755,2021-10-01T05:55:52.448789
0,ApeGang #2411,1187014497,2021-10-01T04:56:10.050544
0,ApeGang #4366,1186712725,2021-10-01T04:25:16.473769
0,ApeGang #547,1186364438,2021-10-01T03:45:41.044061
0,ApeGang #4934,1185169659,2021-10-01T01:29:07.987771
0,ApeGang #4934,1185169661,2021-10-01T01:29:07.997415
0,ApeGang #131,1184689706,2021-10-01T00:32:07.020698
0,ApeGang #9348,1184634184,2021-10-01T00:20:30.687986
0,ApeGang #9348,1184623191,2021-10-01T00:17:57.325558
0,ApeGang #2690,1184103152,2021-09-30T23:12:10.425054
0,ApeGang #7772,1182632454,2021-09-30T20:41:06.990736
0,ApeGang #5603,1181440654,2021-09-30T18:32:29.563556
0,ApeGang #9985,1181316492,2021-09-30T18:20:28.130843
0,ApeGang #9985,1181295291,2021-09-30T18:18:26.604419
0,ApeGang #6,1181276326,2021-09-30T18:16:44.976721
0,ApeGang #5850,1179652273,2021-09-30T15:23:15.580368
0,ApeGang #6191,1179563190,2021-09-30T15:12:50.533116
0,ApeGang #7558,1179450125,2021-09-30T15:00:36.152055
0,ApeGang #7558,1179443379,2021-09-30T14:59:54.385114
0,ApeGang #7558,1179443461,2021-09-30T14:59:54.883464
0,ApeGang #5358,1179039731,2021-09-30T14:16:14.119578
0,ApeGang #9409,1178504953,2021-09-30T13:19:43.700295
0,ApeGang #118,1178343255,2021-09-30T13:03:33.434140
0,ApeGang #3301,1178175440,2021-09-30T12:46:26.056214
0,ApeGang #3128,1178113555,2021-09-30T12:39:52.797363
0,ApeGang #3849,1177729285,2021-09-30T12:00:59.268303
0,ApeGang #8282,1177603883,2021-09-30T11:47:54.903566
0,ApeGang #6298,1177576994,2021-09-30T11:45:04.722330
0,ApeGang #8070,1177065325,2021-09-30T10:50:20.538931
0,ApeGang #8839,1175759754,2021-09-30T08:29:43.652827
0,ApeGang #7591,1175000722,2021-09-30T07:08:43.597429
0,ApeGang #8277,1173425465,2021-09-30T04:23:20.912190
0,ApeGang #6575,1173326665,2021-09-30T04:13:16.404581
0,ApeGang #9101,1173171813,2021-09-30T03:57:23.190137
0,ApeGang #351,1173119765,2021-09-30T03:51:54.449812
0,ApeGang #3246,1173095190,2021-09-30T03:49:12.840983
0,ApeGang #2838,1172337564,2021-09-30T02:27:13.077164
0,ApeGang #2838,1172329918,2021-09-30T02:26:22.454959
0,ApeGang #2213,1172307039,2021-09-30T02:24:14.152598
0,ApeGang #4787,1172305911,2021-09-30T02:24:06.884094
0,ApeGang #3706,1171535829,2021-09-30T00:59:34.959129
0,ApeGang #3335,1171455036,2021-09-30T00:50:13.516070
0,ApeGang #3706,1171304732,2021-09-30T00:23:28.287533
0,ApeGang #9391,1171193710,2021-09-30T00:12:11.814135
0,ApeGang #9316,1171167480,2021-09-30T00:09:35.592307
0,ApeGang #3456,1170900862,2021-09-29T23:44:29.003378
0,ApeGang #5754,1170243198,2021-09-29T22:37:10.813302
0,ApeGang #5754,1170238296,2021-09-29T22:36:38.642954
0,ApeGang #5754,1170238261,2021-09-29T22:36:38.537684
0,ApeGang #4240,1168817085,2021-09-29T20:49:05.621094
0,ApeGang #7552,1167829261,2021-09-29T19:39:51.138907
0,ApeGang #1320,1167494510,2021-09-29T19:17:18.927619
0,ApeGang #1320,1167098990,2021-09-29T18:51:05.633990
0,ApeGang #8991,1167075019,2021-09-29T18:49:30.464877
0,ApeGang #9874,1166871585,2021-09-29T18:34:24.505060
0,ApeGang #6163,1166447956,2021-09-29T18:01:26.436583
0,ApeGang #5985,1165254979,2021-09-29T15:33:48.178349
0,ApeGang #8456,1164558968,2021-09-29T13:48:47.067885
0,ApeGang #2787,1164381326,2021-09-29T13:17:10.531593
0,ApeGang #3310,1164161748,2021-09-29T12:52:02.273827
0,ApeGang #3192,1163939102,2021-09-29T12:33:11.185053
0,ApeGang #3192,1163939131,2021-09-29T12:33:11.335880
0,ApeGang #3192,1163939128,2021-09-29T12:33:11.330034
0,ApeGang #7705,1163471414,2021-09-29T11:51:01.355468
0,ApeGang #8936,1163455905,2021-09-29T11:49:26.542451
0,ApeGang #6351,1163441406,2021-09-29T11:48:07.156735
0,ApeGang #6351,1163427338,2021-09-29T11:46:44.982098
0,ApeGang #6179,1161761534,2021-09-29T09:26:49.149617
0,ApeGang #3354,1161030481,2021-09-29T08:30:55.095892
0,ApeGang #3354,1161030499,2021-09-29T08:30:55.315095
0,ApeGang #1456,1160843566,2021-09-29T08:13:58.935175
0,ApeGang #6544,1160633585,2021-09-29T07:57:21.638978
0,ApeGang #2458,1160137129,2021-09-29T07:22:50.136666
0,ApeGang #1984,1159791565,2021-09-29T06:56:03.668523
0,ApeGang #7591,1159456289,2021-09-29T06:31:28.041965
0,ApeGang #5999,1159427184,2021-09-29T06:29:07.717775
0,ApeGang #5999,1159427412,2021-09-29T06:29:08.337030
0,ApeGang #5999,1159427429,2021-09-29T06:29:08.373658
0,ApeGang #1938,1159420623,2021-09-29T06:28:36.481227
0,ApeGang #4437,1159411966,2021-09-29T06:27:54.890368
0,ApeGang #1938,1159411719,2021-09-29T06:27:53.997707
0,ApeGang #1938,1159389643,2021-09-29T06:26:09.282522
0,ApeGang #8840,1158946451,2021-09-29T05:50:12.770804
0,ApeGang #8840,1158943649,2021-09-29T05:49:59.458589
0,ApeGang #8840,1158943315,2021-09-29T05:49:58.095935
0,ApeGang #9687,1158884918,2021-09-29T05:45:10.982685
0,ApeGang #701,1157199916,2021-09-29T03:38:03.418244
0,ApeGang #6033,1157058574,2021-09-29T03:27:10.587881
0,ApeGang #4810,1156559441,2021-09-29T02:49:19.892415
0,ApeGang #5148,1156446134,2021-09-29T02:39:44.359976
0,ApeGang #5603,1156171558,2021-09-29T02:13:07.476986
0,ApeGang #9642,1155683669,2021-09-29T01:28:51.168838
0,ApeGang #6993,1155626985,2021-09-29T01:24:28.766518
0,ApeGang #6022,1155505600,2021-09-29T01:15:07.986296
0,ApeGang #6022,1155505698,2021-09-29T01:15:08.398642
0,ApeGang #1024,1154676396,2021-09-29T00:09:25.932807
0,ApeGang #7574,1154112981,2021-09-28T23:29:50.299763
0,ApeGang #7574,1154113502,2021-09-28T23:29:52.520933
0,ApeGang #1948,1153928233,2021-09-28T23:16:54.401554
0,ApeGang #9202,1153928892,2021-09-28T23:16:57.306949
0,ApeGang #3957,1153243192,2021-09-28T22:27:46.568054
0,ApeGang #4875,1153163946,2021-09-28T22:21:45.486414
0,ApeGang #7147,1153136563,2021-09-28T22:19:35.804635
0,ApeGang #9286,1153098831,2021-09-28T22:16:39.613705
0,ApeGang #7574,1153087925,2021-09-28T22:15:50.202030
0,ApeGang #7574,1153067287,2021-09-28T22:14:18.042837
0,ApeGang #7574,1153066739,2021-09-28T22:14:15.516661
0,ApeGang #3128,1152947265,2021-09-28T22:05:39.170043
0,ApeGang #6099,1152891844,2021-09-28T22:02:01.952073
0,ApeGang #2655,1152891825,2021-09-28T22:02:01.866761
0,ApeGang #3961,1152892125,2021-09-28T22:02:03.014299
0,ApeGang #7481,1152860811,2021-09-28T21:59:58.620804
0,ApeGang #2817,1152748760,2021-09-28T21:52:20.791107
0,ApeGang #7136,1151618810,2021-09-28T20:36:17.094055
0,ApeGang #7136,1151619042,2021-09-28T20:36:17.881832
0,ApeGang #7136,1151618943,2021-09-28T20:36:17.514723
0,ApeGang #1605,1150411972,2021-09-28T19:13:18.735213
0,ApeGang #9539,1150056891,2021-09-28T18:47:12.858324
0,ApeGang #2838,1145184474,2021-09-28T12:48:05.234113
0,ApeGang #3205,1144745582,2021-09-28T12:14:44.167354
0,ApeGang #6912,1144075110,2021-09-28T11:27:43.589727
0,ApeGang #8702,1141475767,2021-09-28T07:00:45.368148
0,ApeGang #8739,1141240532,2021-09-28T06:45:53.105838
0,ApeGang #8739,1141240543,2021-09-28T06:45:53.150227
0,ApeGang #8739,1141231998,2021-09-28T06:45:14.307674
0,ApeGang #4772,1140746527,2021-09-28T06:15:40.088625
0,ApeGang #6649,1140626927,2021-09-28T06:07:39.350151
0,ApeGang #4610,1139904551,2021-09-28T05:16:56.098344
0,ApeGang #4610,1139904534,2021-09-28T05:16:56.074507
0,ApeGang #462,1139800786,2021-09-28T05:09:47.350763
0,ApeGang #2985,1137620938,2021-09-28T02:38:46.705850
0,ApeGang #3041,1137233882,2021-09-28T02:09:25.964147
0,ApeGang #8715,1136960626,2021-09-28T01:50:26.758125
0,ApeGang #7938,1136544387,2021-09-28T01:19:39.147610
0,ApeGang #5912,1136448518,2021-09-28T01:12:57.469974
0,ApeGang #5912,1136448028,2021-09-28T01:12:55.426897
0,ApeGang #3993,1135978807,2021-09-28T00:37:21.512694
0,ApeGang #3993,1135955815,2021-09-28T00:35:36.157528
0,ApeGang #3993,1135955831,2021-09-28T00:35:36.240142
0,ApeGang #8736,1135266254,2021-09-27T23:44:48.363435
0,ApeGang #2690,1134279022,2021-09-27T22:39:09.635236
0,ApeGang #5799,1133453466,2021-09-27T21:46:40.347999
0,ApeGang #2838,1133231762,2021-09-27T21:31:48.564626
0,ApeGang #3957,1132632519,2021-09-27T20:53:37.732497
0,ApeGang #9047,1131807630,2021-09-27T19:59:07.507335
0,ApeGang #9047,1131806941,2021-09-27T19:59:05.003539
0,ApeGang #9047,1131806919,2021-09-27T19:59:04.962271
0,ApeGang #9047,1131790109,2021-09-27T19:57:53.683105
0,ApeGang #9047,1131776718,2021-09-27T19:56:57.633778
0,ApeGang #8258,1131260447,2021-09-27T19:23:00.923188
0,ApeGang #2445,1131189168,2021-09-27T19:18:33.110281
0,ApeGang #4772,1129098752,2021-09-27T17:00:53.906388
0,ApeGang #4772,1129098194,2021-09-27T17:00:51.833485
0,ApeGang #8989,1128776753,2021-09-27T16:40:34.469159
0,ApeGang #8989,1128764532,2021-09-27T16:39:50.702736
0,ApeGang #4477,1128756361,2021-09-27T16:39:20.304626
0,ApeGang #8577,1127388010,2021-09-27T15:15:42.601294
0,ApeGang #9749,1127103773,2021-09-27T14:59:12.680565
0,ApeGang #4941,1127046765,2021-09-27T14:55:55.828236
0,ApeGang #1866,1126430898,2021-09-27T14:19:49.684452
0,ApeGang #8239,1125947536,2021-09-27T13:48:15.059293
0,ApeGang #2213,1125542702,2021-09-27T13:21:31.522344
0,ApeGang #4787,1125529739,2021-09-27T13:20:35.254234
0,ApeGang #119,1124805369,2021-09-27T12:25:00.412889
0,ApeGang #1866,1124615783,2021-09-27T12:10:40.029622
0,ApeGang #9520,1124485811,2021-09-27T12:00:00.323212
0,ApeGang #9618,1123390187,2021-09-27T10:27:41.792207
0,ApeGang #2474,1123180773,2021-09-27T10:07:51.494653
0,ApeGang #2474,1123180742,2021-09-27T10:07:51.332470
0,ApeGang #2474,1123170423,2021-09-27T10:06:50.914682
0,ApeGang #7365,1123170179,2021-09-27T10:06:49.967390
0,ApeGang #7365,1123170178,2021-09-27T10:06:49.959885
0,ApeGang #5256,1123158209,2021-09-27T10:05:40.764058
0,ApeGang #5256,1123155196,2021-09-27T10:05:24.311129
0,ApeGang #1167,1123146329,2021-09-27T10:04:36.535182
0,ApeGang #1167,1123146331,2021-09-27T10:04:36.554441
0,ApeGang #1167,1123146341,2021-09-27T10:04:36.589145
0,ApeGang #5110,1123146335,2021-09-27T10:04:36.565678
0,ApeGang #5256,1123146569,2021-09-27T10:04:37.615456
0,ApeGang #2320,1123142870,2021-09-27T10:04:17.504573
0,ApeGang #2320,1123129718,2021-09-27T10:03:05.193320
0,ApeGang #5043,1123106722,2021-09-27T10:01:01.245785
0,ApeGang #4044,1123083333,2021-09-27T09:58:53.535658
0,ApeGang #8167,1123072307,2021-09-27T09:57:50.573810
0,ApeGang #4899,1123072324,2021-09-27T09:57:50.663882
0,ApeGang #4858,1123072578,2021-09-27T09:57:51.717436
0,ApeGang #4629,1123072515,2021-09-27T09:57:51.490459
0,ApeGang #7054,1123055604,2021-09-27T09:56:14.176685
0,ApeGang #9631,1123055657,2021-09-27T09:56:14.293964
0,ApeGang #9039,1123055602,2021-09-27T09:56:14.174681
0,ApeGang #461,1122035863,2021-09-27T08:40:27.669104
0,ApeGang #169,1121164486,2021-09-27T07:45:16.715589
0,ApeGang #1836,1121142894,2021-09-27T07:44:01.860929
0,ApeGang #4573,1121126270,2021-09-27T07:43:04.194266
0,ApeGang #9101,1121103358,2021-09-27T07:41:44.633657
0,ApeGang #9473,1121085005,2021-09-27T07:40:41.329042
0,ApeGang #4717,1121059968,2021-09-27T07:39:11.100698
0,ApeGang #3889,1121043288,2021-09-27T07:38:08.614415
0,ApeGang #3849,1120450735,2021-09-27T06:54:13.462856
0,ApeGang #2940,1120424190,2021-09-27T06:52:00.333742
0,ApeGang #8008,1120414370,2021-09-27T06:51:12.567722
0,ApeGang #7760,1120411410,2021-09-27T06:50:58.551025
0,ApeGang #8277,1120314985,2021-09-27T06:42:34.240127
0,ApeGang #7776,1120315270,2021-09-27T06:42:35.124878
0,ApeGang #8286,1119701743,2021-09-27T05:49:16.523412
0,ApeGang #1114,1119701974,2021-09-27T05:49:17.524655
0,ApeGang #1871,1119691080,2021-09-27T05:48:21.733389
0,ApeGang #1491,1119691033,2021-09-27T05:48:21.581878
0,ApeGang #3053,1119690182,2021-09-27T05:48:17.169892
0,ApeGang #3973,1119575559,2021-09-27T05:38:55.902736
0,ApeGang #701,1119523398,2021-09-27T05:34:49.588751
0,ApeGang #3128,1119328215,2021-09-27T05:18:56.408994
0,ApeGang #7198,1119177700,2021-09-27T05:06:46.037576
0,ApeGang #997,1118856629,2021-09-27T04:40:58.978635
0,ApeGang #8592,1118117731,2021-09-27T03:42:50.685798
0,ApeGang #8107,1118097989,2021-09-27T03:41:05.582885
0,ApeGang #950,1118064769,2021-09-27T03:37:58.558839
0,ApeGang #950,1118060633,2021-09-27T03:37:36.083894
0,ApeGang #7995,1117742445,2021-09-27T03:08:50.692781
0,ApeGang #4426,1117695664,2021-09-27T03:04:10.518820
0,ApeGang #3240,1117237955,2021-09-27T02:18:12.213674
0,ApeGang #4695,1116641585,2021-09-27T01:26:45.160439
0,ApeGang #5307,1116330510,2021-09-27T01:02:19.504547
0,ApeGang #5307,1116330810,2021-09-27T01:02:20.355201
0,ApeGang #5307,1116241684,2021-09-27T00:55:25.393201
0,ApeGang #9621,1116012371,2021-09-27T00:36:17.649806
0,ApeGang #9621,1116012375,2021-09-27T00:36:17.663322
0,ApeGang #2650,1115520495,2021-09-26T23:55:09.857744
0,ApeGang #2650,1115520471,2021-09-26T23:55:09.782477
0,ApeGang #2650,1115489026,2021-09-26T23:52:42.143806
0,ApeGang #1654,1115465925,2021-09-26T23:50:55.278643
0,ApeGang #1654,1115462529,2021-09-26T23:50:40.409836
0,ApeGang #1654,1115448121,2021-09-26T23:49:40.164772
0,ApeGang #1838,1115408225,2021-09-26T23:46:58.171036
0,ApeGang #2965,1115233836,2021-09-26T23:33:25.310355
0,ApeGang #1775,1114918977,2021-09-26T23:10:07.399637
0,ApeGang #3335,1114691524,2021-09-26T22:54:15.218796
0,ApeGang #3706,1114449046,2021-09-26T22:37:51.045368
0,ApeGang #3706,1114431829,2021-09-26T22:36:45.341741
0,ApeGang #3706,1114432083,2021-09-26T22:36:46.296538
0,ApeGang #4234,1114348032,2021-09-26T22:31:11.831573
0,ApeGang #5623,1114248128,2021-09-26T22:24:36.093445
0,ApeGang #5623,1114220772,2021-09-26T22:22:50.007284
0,ApeGang #4564,1114114377,2021-09-26T22:15:49.655063
0,ApeGang #4564,1114105431,2021-09-26T22:15:13.795935
0,ApeGang #4021,1113969293,2021-09-26T22:06:39.395422
0,ApeGang #4021,1113964629,2021-09-26T22:06:22.363417
0,ApeGang #4021,1113871189,2021-09-26T22:00:29.550953
0,ApeGang #7268,1113296707,2021-09-26T21:24:59.250220
0,ApeGang #5723,1113278820,2021-09-26T21:23:48.053107
0,ApeGang #701,1112886113,2021-09-26T20:58:31.669531
0,ApeGang #701,1112886235,2021-09-26T20:58:32.150274
0,ApeGang #8602,1112329688,2021-09-26T20:22:40.715280
0,ApeGang #758,1110460189,2021-09-26T18:16:51.910532
0,ApeGang #5571,1106967371,2021-09-26T14:31:59.927523
0,ApeGang #5571,1106944778,2021-09-26T14:30:36.480023
0,ApeGang #5881,1105574092,2021-09-26T12:53:08.597673
0,ApeGang #7344,1105405970,2021-09-26T12:41:21.922024
0,ApeGang #892,1104402369,2021-09-26T11:28:15.342148
0,ApeGang #892,1104402252,2021-09-26T11:28:14.936346
0,ApeGang #2522,1103897954,2021-09-26T10:54:43.072633
0,ApeGang #2522,1103890945,2021-09-26T10:54:16.652644
0,ApeGang #7938,1103871392,2021-09-26T10:53:00.935030
0,ApeGang #4851,1103567215,2021-09-26T10:30:50.618436
0,ApeGang #1733,1102267979,2021-09-26T08:48:43.906606
0,ApeGang #1507,1102120070,2021-09-26T08:37:36.995148
0,ApeGang #5781,1100115210,2021-09-26T06:04:07.654396
0,ApeGang #5781,1100070222,2021-09-26T06:01:07.023974
0,ApeGang #5781,1100070409,2021-09-26T06:01:07.512068
0,ApeGang #7922,1098901609,2021-09-26T04:40:21.192174
0,ApeGang #7922,1098899712,2021-09-26T04:40:13.365647
0,ApeGang #7922,1098887887,2021-09-26T04:39:23.827344
0,ApeGang #7922,1098887758,2021-09-26T04:39:23.293294
0,ApeGang #7922,1098875021,2021-09-26T04:38:30.811325
0,ApeGang #2207,1098269710,2021-09-26T04:01:52.324904
0,ApeGang #5781,1097914852,2021-09-26T03:37:09.677106
0,ApeGang #5781,1097914880,2021-09-26T03:37:09.821542
0,ApeGang #7283,1097276199,2021-09-26T02:50:25.729497
0,ApeGang #3979,1095964102,2021-09-26T01:13:39.290483
0,ApeGang #3596,1095385148,2021-09-26T00:35:45.981872
0,ApeGang #3596,1095385211,2021-09-26T00:35:46.275075
0,ApeGang #9222,1095254442,2021-09-26T00:26:34.339197
0,ApeGang #9222,1095240708,2021-09-26T00:25:36.137502
0,ApeGang #4719,1094800241,2021-09-25T23:57:24.377044
0,ApeGang #4719,1094800543,2021-09-25T23:57:25.174684
0,ApeGang #892,1094180040,2021-09-25T23:18:53.444990
0,ApeGang #7138,1093817655,2021-09-25T22:57:47.191042
0,ApeGang #4599,1093537935,2021-09-25T22:40:58.841789
0,ApeGang #2936,1093486485,2021-09-25T22:37:56.930347
0,ApeGang #2936,1093486500,2021-09-25T22:37:56.991534
0,ApeGang #2936,1093486546,2021-09-25T22:37:57.172074
0,ApeGang #2936,1093486663,2021-09-25T22:37:57.528857
0,ApeGang #4326,1093476325,2021-09-25T22:37:22.508334
0,ApeGang #2936,1093476378,2021-09-25T22:37:22.683608
0,ApeGang #2936,1093476367,2021-09-25T22:37:22.657563
0,ApeGang #2744,1091824658,2021-09-25T20:45:04.565250
0,ApeGang #8215,1091648516,2021-09-25T20:33:21.417957
0,ApeGang #3682,1091644347,2021-09-25T20:33:03.508553
0,ApeGang #9797,1090826055,2021-09-25T19:38:35.114071
0,ApeGang #9348,1089702704,2021-09-25T18:11:31.049367
0,ApeGang #9431,1087908715,2021-09-25T15:55:59.680806
0,ApeGang #8996,1087735371,2021-09-25T15:43:39.025428
0,ApeGang #8996,1087735321,2021-09-25T15:43:38.823565
0,ApeGang #3383,1086260176,2021-09-25T14:09:06.774691
0,ApeGang #3383,1086259628,2021-09-25T14:09:04.811961
0,ApeGang #3532,1084278503,2021-09-25T11:48:18.925225
0,ApeGang #8878,1083876766,2021-09-25T11:21:45.200488
0,ApeGang #9209,1081151328,2021-09-25T08:30:44.850750
0,ApeGang #9209,1081132488,2021-09-25T08:28:52.989377
0,ApeGang #358,1080338714,2021-09-25T07:21:18.437174
0,ApeGang #358,1080338773,2021-09-25T07:21:18.762335
0,ApeGang #2395,1079212500,2021-09-25T05:41:50.912335
0,ApeGang #2395,1079207775,2021-09-25T05:41:29.486629
0,ApeGang #1146,1078939869,2021-09-25T05:21:01.927857
0,ApeGang #5547,1078875231,2021-09-25T05:16:30.715116
0,ApeGang #6848,1078865561,2021-09-25T05:15:51.209212
0,ApeGang #7923,1078435601,2021-09-25T04:45:53.978280
0,ApeGang #5781,1077897573,2021-09-25T04:11:14.986033
0,ApeGang #4851,1076036696,2021-09-25T02:15:37.167825
0,ApeGang #4851,1076021565,2021-09-25T02:14:29.460735
0,ApeGang #4851,1076005967,2021-09-25T02:13:19.524148
0,ApeGang #5795,1075462795,2021-09-25T01:37:39.705736
0,ApeGang #5018,1074799775,2021-09-25T00:48:28.415912
0,ApeGang #5018,1074776020,2021-09-25T00:46:50.865247
0,ApeGang #7452,1074093504,2021-09-24T23:59:45.803813
0,ApeGang #9597,1073627300,2021-09-24T23:28:56.557752
0,ApeGang #7034,1071346667,2021-09-24T20:53:31.267588
0,ApeGang #546,1068827060,2021-09-24T17:53:31.448080
0,ApeGang #2812,1068477503,2021-09-24T17:29:29.164519
0,ApeGang #8896,1067876526,2021-09-24T16:48:44.052466
0,ApeGang #6929,1063229655,2021-09-24T10:58:27.939455
0,ApeGang #6929,1063211700,2021-09-24T10:57:04.262614
0,ApeGang #2837,1063136920,2021-09-24T10:50:41.130581
0,ApeGang #612,1062354085,2021-09-24T09:40:07.301733
0,ApeGang #3233,1060926577,2021-09-24T07:12:03.044785
0,ApeGang #7527,1060583560,2021-09-24T06:47:23.909228
0,ApeGang #7527,1060566630,2021-09-24T06:46:06.614838
0,ApeGang #7231,1060253722,2021-09-24T06:23:58.670963
0,ApeGang #7231,1060242790,2021-09-24T06:23:17.458134
0,ApeGang #7231,1060242793,2021-09-24T06:23:17.473871
0,ApeGang #894,1060105140,2021-09-24T06:14:27.152377
0,ApeGang #7198,1059408614,2021-09-24T05:24:07.448509
0,ApeGang #6686,1058730040,2021-09-24T04:38:14.498877
0,ApeGang #6686,1058726456,2021-09-24T04:38:00.351832
