,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1.1.1.1,sale_id,ape_id,sale_price,sale_time,seller_name,seller_wallet,buyer_name,buyer_wallet
4979,4979.0,4979.0,0.0,793078763,ApeGang #6589,0.1422,2021-09-07T06:21:48.175052,,0x73e4a2b60cf48e8baf2b777e175a5b1e4d0c2d8f,,0x56476c5fedbf189051460d6a96d9fd9147ae001c
4980,4980.0,4980.0,0.0,792648284,ApeGang #6327,0.1422,2021-09-07T05:44:59.336734,,0xd9e11cc021678acf341f9ca840c5afd34baba853,,0x56476c5fedbf189051460d6a96d9fd9147ae001c
4981,4981.0,4981.0,0.0,792363558,ApeGang #1707,0.65,2021-09-07T05:14:30.182937,,0xe10772c3c2e8879b13d5d2886ef8e9f9b95b83aa,Azixtol,0x31ce09de6ce240c4f8cad62430bb6833dd871d3c
4982,4982.0,4982.0,0.0,792363639,ApeGang #2960,0.23,2021-09-07T05:14:30.856559,,0xfc445d1248ae19988dc707d57a9f344d0081b2c7,Azixtol,0x31ce09de6ce240c4f8cad62430bb6833dd871d3c
4983,4983.0,4983.0,0.0,792339170,ApeGang #6584,0.235,2021-09-07T05:11:52.893044,,0xdfbbe5686d054944a4e64cdd588f5777b56d1b63,Linguini_Soap,0x4d132873b58998e623dff1e5c1929517b6c97b00
4984,4984.0,4984.0,0.0,792271891,ApeGang #6026,0.25,2021-09-07T05:04:31.512261,,0x82b04eb793777a10de5e54b6235396e60d0e4b5f,BAYCik1,0x11a80a5192bd09f312f0e728f068283f5e6446cb
4985,4985.0,4985.0,0.0,792124025,ApeGang #9183,0.25,2021-09-07T04:47:30.619816,,0x096450368823b2d6badda65b79d9f696b715cdda,novusole,0xb9d388cd29ee710c52fba21ff2f38d74f360f1ac
4986,4986.0,4986.0,0.0,791937498,ApeGang #6447,0.34,2021-09-07T04:28:38.372021,,0xc8a9bde48e91d81e91a3dd6c92714475b3bb720a,BAYCik1,0x11a80a5192bd09f312f0e728f068283f5e6446cb
4987,4987.0,4987.0,0.0,791477552,ApeGang #9473,0.25,2021-09-07T03:40:57.970871,,0x5e57d180b81c41a7391d477d9d5dbae6601d8121,dopeadult,0x695e63e22170f10bc46a29722b724d60ae4c0b76
4988,4988.0,4988.0,0.0,791376555,ApeGang #6519,0.26,2021-09-07T03:30:10.719410,,0x5308685f6bbb6b56464e7c3b028ecc94ba6f830a,kkeevviinn,0xeec9bd8308e070cc0030a564ff222c19cd86a256
4989,4989.0,4989.0,0.0,791198902,ApeGang #9945,0.2477,2021-09-07T03:10:46.094593,,0x906727171bd42e21cc6239a861a4931629a0509f,samsonit3,0xa22bebeac6644f17fa1215935a5527a1f3f967f3
4990,4990.0,4990.0,0.0,791043997,ApeGang #8449,0.23,2021-09-07T02:55:17.623067,,0x35be92ba7f6a3c062526d2207c23915e12bcdbca,,0xbb8789559001a5321803ba4f6c91ab99426069aa
4991,4991.0,4991.0,0.0,791016674,ApeGang #8102,0.23,2021-09-07T02:52:38.400722,,0xfdd9d700f6f1e3a4f4fef18a6ca6ff34113589bd,dopeadult,0x695e63e22170f10bc46a29722b724d60ae4c0b76
4992,4992.0,4992.0,0.0,790902135,ApeGang #2378,0.25,2021-09-07T02:37:53.468730,,0xb6339b84f9902e4bae8f6144048c224d85a18647,pixelis,0x3e83a070a88eca9e4e0931ed3abc88e681cb1de0
4993,4993.0,4993.0,0.0,790833953,ApeGang #8949,0.2298,2021-09-07T02:28:21.215609,,0x56476c5fedbf189051460d6a96d9fd9147ae001c,CornflakesAreGood,0x76cb885eb908ffc83a92d430c587f636cec967c6
4994,4994.0,4994.0,0.0,790508656,ApeGang #9917,0.24,2021-09-07T01:51:24.183386,,0x833f91f9ca3f4249b50a36efce2fd3c6fa9a1746,,0x79f2c57166f3e528544be045a732fec1c27f33b8
4995,4995.0,4995.0,0.0,790339879,ApeGang #3284,0.3,2021-09-07T01:35:46.067991,,0xc3ad8f110eb1e453959ac5a46997f7a74d7f1509,novusole,0xb9d388cd29ee710c52fba21ff2f38d74f360f1ac
4996,4996.0,4996.0,0.0,790303413,ApeGang #6166,0.29,2021-09-07T01:32:06.919854,,0x0abb75f676d0c131c04324dd98150a39213edd41,metsserb,0xf2f3f1a1866a95a0b9a5d48aa6a9df122f77fd8b
4997,4997.0,4997.0,0.0,790047776,ApeGang #627,0.215,2021-09-07T01:10:21.283366,,0xf2e1463abde3f292f50c31dad5a486280ce4308f,Tzilla24,0x9d3ec335477c3ce81d4acac8703f4a57b8d28822
4998,4998.0,4998.0,0.0,790028933,ApeGang #8949,0.1349,2021-09-07T01:08:39.066200,,0xc65e5dde18aaa73ef526506c498f3f4221c49bb1,,0x56476c5fedbf189051460d6a96d9fd9147ae001c
4999,4999.0,4999.0,0.0,789946077,ApeGang #624,0.18,2021-09-07T01:00:25.618313,,0x314fbd9d4835e520ba95f811f457c7951429a59f,HappyVV,0xa9e776d2a2b72edc80dc37ec83065aa1ed1615cd
5000,5000.0,5000.0,0.0,789636648,ApeGang #7516,0.25,2021-09-07T00:35:25.344450,,0x4897d38b0974051d8fa34364e37a5993f4a966a5,jackkaido,0xa9c5b41605f51f3ba6aeb62258b0df9b9384d8a1
5001,5001.0,5001.0,0.0,789620745,ApeGang #9799,0.75,2021-09-07T00:34:01.724319,,0x1ece8664ebd663b9a67a0b98b58a2b2b9d265a6c,MrLOM,0x5869a2b0554d2de22b4062923e1fb2a0aac8e4aa
5002,5002.0,5002.0,0.0,789070835,ApeGang #6982,0.0369,2021-09-06T23:46:02.318239,,0xbea91e555f85e6092aced53eae6aabf0668ea6a7,,0xf370434ac73f8278b74d0c7fc2581baa9ef1fe25
5003,5003.0,5003.0,0.0,789047133,ApeGang #3122,0.285,2021-09-06T23:43:58.149708,,0xe78ef772336bd66d9ee95c80f9fbc83f45d9983e,,0xd93c07c1671e57cac0582f90abbd74518035b555
5004,5004.0,5004.0,0.0,788946291,ApeGang #9713,0.23,2021-09-06T23:35:28.091400,,0x0f33a5147457d9d1daef9aad83500dcef1394c13,CryptoGamecock,0x685f669bd66e2e42c19de9bfe7ca0f6e3ebcc9fa
5005,5005.0,5005.0,0.0,788896298,ApeGang #250,0.55,2021-09-06T23:31:24.400163,,0x1ece8664ebd663b9a67a0b98b58a2b2b9d265a6c,mrfly,0x05b07a6eac007d1d1a244abd3b87137d0ab4ce04
5006,5006.0,5006.0,0.0,788769596,ApeGang #627,0.16,2021-09-06T23:21:20.839437,,0xa3a36f0b01117f018be38050c3acf6ead29f8563,coolpope,0xf2e1463abde3f292f50c31dad5a486280ce4308f
5007,5007.0,5007.0,0.0,788736101,ApeGang #9750,0.2998,2021-09-06T23:18:23.935492,,0x51f78708dfe21e3a41a47c214e59ab6090ce7f84,,0x4158eb743b5b1c1dfd5e6f3fab5f09d66a1b79c7
5008,5008.0,5008.0,0.0,787902747,ApeGang #2525,0.205,2021-09-06T22:04:16.855875,,0xd0462afad6904711ff6f6b48b1563fc3606956b2,beisbol,0xbe50d1fe57e16568558eaf718bc4a535671c5acd
5009,5009.0,5009.0,0.0,787855955,ApeGang #7569,0.2352,2021-09-06T22:00:20.789648,,0x56476c5fedbf189051460d6a96d9fd9147ae001c,julienbernat,0x2a65021ffdeecf0089e9bed4fc67b4dee6f99fee
5010,5010.0,5010.0,0.0,787677130,ApeGang #1600,0.3,2021-09-06T21:41:07.600635,,0x38112ece263bc4292f488786800ce89d251a10a5,Cournoyer111,0x8381da825d4cf706812c17a60490664849865a3f
5011,5011.0,5011.0,0.0,787471154,ApeGang #7403,0.2255,2021-09-06T21:21:32.083020,,0x905d0460c3b2c4514ae81c4fa02374ce19b9ae55,,0x50305603aa715771f6a7dcc62f6c279ff9c6b875
5012,5012.0,5012.0,0.0,787449111,ApeGang #7826,0.5,2021-09-06T21:19:35.815286,,0x71602eb294178d0dec9ffc9d2cb62d3d275259ce,mrfly,0x05b07a6eac007d1d1a244abd3b87137d0ab4ce04
5013,5013.0,5013.0,0.0,787373415,ApeGang #3856,0.19,2021-09-06T21:13:14.063656,,0x19da4891e7799f39d11b60999bce65ce04fa21de,SixmacsVault,0x1ce9b3bf9ac78103597ae1e849eb27d8eee6dbd1
5014,5014.0,5014.0,0.0,787354056,ApeGang #1884,0.356,2021-09-06T21:11:14.663169,,0x56476c5fedbf189051460d6a96d9fd9147ae001c,NICOP303_,0xf9c96758311b1ac5024f0feac2c713a1db877fb5
5015,5015.0,5015.0,0.0,787326652,ApeGang #6978,0.28,2021-09-06T21:08:22.043914,,0x7f6c0c674e6a666a130306c17466ef4663fa99bc,-Alegoria-,0x03cfd2f6c354e268bfc831b295d3b3dbb395bd2a
5016,5016.0,5016.0,0.0,787186020,ApeGang #6899,0.205,2021-09-06T20:55:25.103389,,0xe206fb83e7a42294fb75849eb37482e2ae868230,Ocean_i,0x06a49be3d45a6113a762a5496ee32226ecd96d09
5017,5017.0,5017.0,0.0,786957287,ApeGang #8791,0.37,2021-09-06T20:29:47.318550,,0xbb55ebe9a672ee9e93491c40124c530241910554,Jacked2thetits,0xdd28578a7c59011f217a04ac8e27ae66cf0a08a2
5018,5018.0,5018.0,0.0,786611868,ApeGang #5353,0.23,2021-09-06T19:56:30.100296,,0xb50b359e43d379a1e4878655966de033849f513f,,0xc5a4b18209c471419adca65d58722a46ed86274c
5019,5019.0,5019.0,0.0,786497661,ApeGang #4861,0.1,2021-09-06T19:45:06.724853,,0x01f1b7ccd85ef1e5fb5caa77c216fc3a16e74c94,,0x65fa446efe1ea3d934e1cf44a0c0f958320b6231
5020,5020.0,5020.0,0.0,785836566,ApeGang #3800,0.275,2021-09-06T18:45:25.704350,,0xea6f17757172b189342852744d17577408d0f6af,StanleyYelnats,0x86e8986c8a48648a4788abebe439f92e5e959f57
5021,5021.0,5021.0,0.0,785368593,ApeGang #7627,0.245,2021-09-06T18:04:17.964942,,0x15f0cdb0be27c450a8293f0dd7db7839532f9489,tomuky,0xe99319a2387559b3edfcfdf79af21348467dd5f3
5022,5022.0,5022.0,0.0,784939443,ApeGang #648,0.245,2021-09-06T17:25:32.047783,,0x15f0cdb0be27c450a8293f0dd7db7839532f9489,BrunoBucciarati,0x1ed72df72bbc87406d66659d5f7b8dc3c4dcfb5a
5023,5023.0,5023.0,0.0,783845773,ApeGang #1649,0.396,2021-09-06T15:43:57.286222,,0x1cd5aed96dc46cae5b29d5b1c1dabb752fadf6fb,SpinachHands,0xa8ceedf9d5ace601c3a323b4a6e623263fbac2d3
5024,5024.0,5024.0,0.0,783819587,ApeGang #9713,0.2,2021-09-06T15:41:46.122129,,0xbf414b434c26b5b5a6be767940b39c04d83093ed,vtlkbtrn,0x0f33a5147457d9d1daef9aad83500dcef1394c13
5025,5025.0,5025.0,0.0,783295178,ApeGang #2489,0.25,2021-09-06T14:56:39.603550,,0xf2576476eb44d8b3b2084480271481ae7e2f0763,christoph_la,0x6e33c163c6483e56ca16ed2d71c8670d6efd98c6
5026,5026.0,5026.0,0.0,783220406,ApeGang #5435,0.28,2021-09-06T14:49:46.168188,,0xfaa614c9a446d267a2885d3ec49cd1b5b7add82c,KriptoPusula,0x87ed79286c88037273e30a12feb885d548076984
5027,5027.0,5027.0,0.0,783109668,ApeGang #6410,0.24,2021-09-06T14:39:31.836696,,0xcc47f370d7b0892e5be50e3642d7815abb13c449,NRTTN,0x447c0468fdf47879db87f3f61f0b2cfae2d27596
5028,5028.0,5028.0,0.0,782845051,ApeGang #337,0.24,2021-09-06T14:16:13.447939,,0xc6c6823ad6828fc9bb7ab3931e1862d09fe3e7ba,,0x1c2507b3b7264d9830f6c34b70819a29219525e1
5029,5029.0,5029.0,0.0,782599700,ApeGang #3712,0.28,2021-09-06T13:54:44.222607,,0x5f21090282f659a0a89cfdc6298455c144aef6ae,Cryptowalker,0x7bc7186ef9440682d2001f270e63ea50bda50f4d
5030,5030.0,5030.0,0.0,782493494,ApeGang #3851,0.33,2021-09-06T13:45:51.974193,,0xcb75abd04f5413b8789f23b171d081af75b488d7,usernameunknown,0xbb8414897d1b55e524cc30f18821568f392795f7
5031,5031.0,5031.0,0.0,782265890,ApeGang #1140,0.2799,2021-09-06T13:27:51.054714,,0x2fc18c6f7305760919fa37de362d3fd6814950d5,Zullyboi,0xcbaa6a102b62d6e75e6c69d8463f429867ecb2da
5032,5032.0,5032.0,0.0,782111692,ApeGang #313,0.2777,2021-09-06T13:16:50.414770,,0xb45158adf2cdc4e67dd29672684e1053d90f0b78,EDL,0xf2ed129fe872524219b8e804720d46141ee5b81d
5033,5033.0,5033.0,0.0,782054101,ApeGang #8848,3.95,2021-09-06T13:12:09.389120,,0x055621f121d5d7afcb30f8638eb9dd6f162c865b,HardEight,0xbadb844dfb0ec559aaf3645b52ec3db0e0a3e124
5034,5034.0,5034.0,0.0,782008841,ApeGang #1464,0.23,2021-09-06T13:07:49.302903,,0xe033803921dad571caab07ace41765977be566df,kyet,0x823db4b0ff785146e6b6817e0deb8b81b8bd1e38
5035,5035.0,5035.0,0.0,781928066,ApeGang #8408,0.23,2021-09-06T13:00:11.518855,,0x4dc6750a016db9a96fef40d852e1faee11733db6,DeafApeGang,0x7476b81f8dbed81a51f26a143b8e1c2e5cad59c5
5036,5036.0,5036.0,0.0,781888279,ApeGang #9808,0.23,2021-09-06T12:56:31.240878,,0x4dc6750a016db9a96fef40d852e1faee11733db6,jmon,0xd8b39500da85c3d1e31eab1a5c63b5d07482eede
5037,5037.0,5037.0,0.0,781826155,ApeGang #8230,0.3,2021-09-06T12:51:05.991335,,0xc3ad8f110eb1e453959ac5a46997f7a74d7f1509,cuttheduck17,0x5a021793dcc2fbb785391f490d88be024f25cda2
5038,5038.0,5038.0,0.0,781825275,ApeGang #9050,0.25,2021-09-06T12:51:01.788557,,0xff0c68cdc0dd46a6ed8ba68e887a2a673c46f4e6,bobmarleyfaruk,0x2b82492689140568ae510e2b5e8aecaeed32d1c8
5039,5039.0,5039.0,0.0,781688986,ApeGang #1956,0.35,2021-09-06T12:37:20.128793,,0x696457b91a8c1c58c31e41513cb3740acd2e8f76,dev99,0xdf85066aef02345dd6cfc41c5a2f384ec85ab468
5040,5040.0,5040.0,0.0,780807575,ApeGang #546,0.275,2021-09-06T11:19:04.511440,,0xff0c68cdc0dd46a6ed8ba68e887a2a673c46f4e6,OnurTezz,0x71ee8a38de36281c09f926d5b018904a8fc713c2
5041,5041.0,5041.0,0.0,780488017,ApeGang #5458,0.35,2021-09-06T10:47:12.887310,,0x9a5d43d8b3cd8d265a3a960195d7563e2af37ec8,liveaction,0x9fe59ab5ac6c00a80f5c05acd3071a22b61f25bf
5042,5042.0,5042.0,0.0,780026815,ApeGang #6367,0.25,2021-09-06T10:07:12.768829,,0x5765bdefb7ead33f4eb7935c5d5eb130f4299568,Ajscrilla,0x90682a5165f0229169909f667dacfa36381341ee
5043,5043.0,5043.0,0.0,779385479,ApeGang #977,0.3,2021-09-06T09:13:45.503302,,0x0f403e5d69dc3c994fd7109972bac306193aa466,ashtray,0x4abd7276c53279b3abfff2b5d8a47c0afc84833b
5044,5044.0,5044.0,0.0,778986783,ApeGang #2430,0.28,2021-09-06T08:36:52.154800,,0x31079aebfcdb3efa531352f1a43590aec0f7b846,Dougie471,0x70cf59c0cba2f88c38a8ef1680c890bce0a4709e
5045,5045.0,5045.0,0.0,778959416,ApeGang #3301,0.38,2021-09-06T08:33:36.860913,,0x2c1ba2909a0dc98a6219079fbe9a4ab23517d47e,ARTisNFT,0xd6ab22751b03b78163b4e963e8a7df000ac41e5e
5046,5046.0,5046.0,0.0,778749428,ApeGang #5184,0.26,2021-09-06T08:14:31.921337,,0xff0c68cdc0dd46a6ed8ba68e887a2a673c46f4e6,RealCryptoSurfer,0xff3c0aff23fa53ddb807674bf3910001a054c0aa
5047,5047.0,5047.0,0.0,777987202,ApeGang #2524,0.2,2021-09-06T06:50:22.379027,,0x71c73b951d7a031bb322ebb8c3792f78188fdc4d,,0xaffa3368b96a6a2c01a3ae41a7daff74a06c7a6d
5048,5048.0,5048.0,0.0,777662239,ApeGang #3793,0.2798,2021-09-06T06:14:59.142764,,0x10496fbb69040c8ddce6fc15bb2f00c9e8436ba8,mkpsz,0x81fe27f033584cc2052a75582edce53724667e3b
5049,5049.0,5049.0,0.0,777542164,ApeGang #2868,0.31,2021-09-06T06:00:43.924933,,0x08e573e27b49f9a1e74261aa57c38fc61b5fd128,SniperJ,0x04c8b119afd084dd5f01dadd713205caa02efe73
5050,5050.0,5050.0,0.0,777246718,ApeGang #7114,0.3675,2021-09-06T05:31:47.242985,,0xa0f15dcac13580848a838898b8fedba75b0c2f0b,myaccountbeenhacked,0xcc302ce7d8817c9076159ae5c90919c5781340da
5051,5051.0,5051.0,0.0,776739141,ApeGang #360,0.28,2021-09-06T04:49:03.110284,,0x31079aebfcdb3efa531352f1a43590aec0f7b846,,0x58f235d489376202cec2d9eecdeb1625746f57ec
5052,5052.0,5052.0,0.0,776575036,ApeGang #5378,0.26,2021-09-06T04:32:28.743288,,0x379ff4d9271bf8a1c1feee6a9246c38340a2fbec,gbln,0x1b4ce8a3c3f8d1c85e2dcc61b6cba4974c08bf47
5053,5053.0,5053.0,0.0,776290019,ApeGang #7602,0.249,2021-09-06T04:03:53.327978,,0xbe671da016c3a9c5f252f0c8d90dbaa766bc1753,Murski16,0x548988d99faa4391080aebfc42ba39fa589bc2a0
5054,5054.0,5054.0,0.0,776208294,ApeGang #9882,0.29,2021-09-06T03:55:14.622369,,0x54b87488e6ac429838193587e139ec28393ee17c,Mortveus,0x0ca49f2e6b2c2fe80743f64aa61c81bc79119b37
5055,5055.0,5055.0,0.0,775459838,ApeGang #7348,0.25,2021-09-06T02:39:16.121155,,0x9281f4d044a1c67e7647148ed5ace6d63221315a,WalterBarriosVeloso,0xd9f8fa2bea77197421256b3b372110c7ef8fc2a6
5056,5056.0,5056.0,0.0,775425184,ApeGang #9755,0.278,2021-09-06T02:35:29.381204,,0x99f4f03f53dc5cb4a1bb01ebbe29a5a4104c1ead,DopeSasquatch,0x87a644e7244e6fcb580f26f8d4a7433da6a32b87
5057,5057.0,5057.0,0.0,775345159,ApeGang #9508,0.25,2021-09-06T02:27:19.578098,,0xa86caca565efe4e2ae4ae090eed3edd070c9e0f4,OnlyTheFloor,0x283e52ca84fffcb83f4f7adc8b28d9e39a656865
5058,5058.0,5058.0,0.0,775142060,ApeGang #1141,0.28,2021-09-06T02:08:43.814732,,0x0d358b96cf7b5b05e0f2e97e30916e7d3c623e6b,LeveredNFTs,0xf490f58567fabfc2aee47ffa3a87be29590df3b3
5059,5059.0,5059.0,0.0,774817498,ApeGang #5807,0.28,2021-09-06T01:38:52.920408,,0x54b87488e6ac429838193587e139ec28393ee17c,m1ssion,0xc92cacd7f3c8eea0f1de973e61129fcdf9a4c1b9
5060,5060.0,5060.0,0.0,774199666,ApeGang #4238,0.3,2021-09-06T00:47:09.908546,,0x131b99da8eb5b4a4b74daa4f8395de181f10bfd5,DopeSasquatch,0x87a644e7244e6fcb580f26f8d4a7433da6a32b87
5061,5061.0,5061.0,0.0,774027125,ApeGang #9277,0.2999,2021-09-06T00:33:30.360770,,0x13937d2c1d4b3d96ada88e265e6ce73eeb691869,NFTrulyAmazing,0x816ddeccbacf0da28e2545de171d0f1e96ab3208
5062,5062.0,5062.0,0.0,773885840,ApeGang #5963,0.27,2021-09-06T00:22:56.616283,,0xece7cf459f5e74a44eb58c01dff9bbb2630fabb2,ThunderWonder,0x519bc13d6e365406b09ae4602515e0fc7bdf7ec2
5063,5063.0,5063.0,0.0,773797180,ApeGang #1738,0.285,2021-09-06T00:16:19.296654,,0x97f6de4511d4078b1fe1987e3f19ff2d19dbfcfd,LeBeaufilois,0xd6bd8448426484a746529e2dda957f1c59b28ff4
5064,5064.0,5064.0,0.0,773779235,ApeGang #9953,0.25,2021-09-06T00:15:03.725128,,0xcf2bd1b1bdd2cd8ad4768dea1a374d780474e26e,LeBeaufilois,0xd6bd8448426484a746529e2dda957f1c59b28ff4
5065,5065.0,5065.0,0.0,773766185,ApeGang #7136,0.1694,2021-09-06T00:13:58.075627,,0x3fcbf7286dcd709c5bb2e789e8adba8e6d609719,,0x56476c5fedbf189051460d6a96d9fd9147ae001c
5066,5066.0,5066.0,0.0,773737516,ApeGang #8549,0.28,2021-09-06T00:11:51.994652,,0x99ed4f38f5a4e731dbf8fc079d4de7c9fa5c91fb,Justlntime14,0xb9ee2733e910ee32d2062b0d2a0b26c95fce8440
5067,5067.0,5067.0,0.0,772926182,ApeGang #7569,0.1626,2021-09-05T23:06:12.642498,,0xdddd696973fd58db7aec22f96fbdcf40371e9fb1,,0x56476c5fedbf189051460d6a96d9fd9147ae001c
5068,5068.0,5068.0,0.0,772760127,ApeGang #4047,0.434,2021-09-05T22:52:58.153283,,0x32f9e0cebec2a3ef03f337acd0e6560da8ec07c0,,0x927eb8a688f6ff03b6e0e0bc35fba05cbcfbdf4b
5069,5069.0,5069.0,0.0,771939559,ApeGang #2675,0.268,2021-09-05T21:42:07.688728,,0x81064c1a10b0a3d2a1d716a54281ee73318524f0,bro420,0x57bc69e44a0b873fdc04a9aa78405d4546d41cec
5070,5070.0,5070.0,0.0,771722108,ApeGang #1087,0.3,2021-09-05T21:21:55.791740,,0x7d36794c97e39bc225666d2b2c3156b8f5edadf7,CryptoApe_app,0xd3f54470e24e0c4f453b1d74404f504b51da58d3
5071,5071.0,5071.0,0.0,771656583,ApeGang #8267,0.5,2021-09-05T21:15:20.587683,,0x152e4728ae6f6d04818acb2bfdcac67580ed41ba,Alimrc61,0x96bbbaee215daba7cdb63ed052121cc60c20f235
5072,5072.0,5072.0,0.0,771347703,ApeGang #8776,0.5,2021-09-05T20:46:25.276620,,0xee5280e9eb7b9d33ca03332db7382b24f4a2d009,Jawnski,0x55f9848bd1fb770f27ab365e36805b42617cb3a9
5073,5073.0,5073.0,0.0,771234641,ApeGang #1464,0.2999,2021-09-05T20:36:21.878604,,0x13937d2c1d4b3d96ada88e265e6ce73eeb691869,yagosha,0xe033803921dad571caab07ace41765977be566df
5074,5074.0,5074.0,0.0,771198176,ApeGang #8979,0.3,2021-09-05T20:33:29.199760,,0xe197d3d69ed4516e14d31ce899b654a25ff0031b,,0x75e36103e790d145fe4ec09270a8248ec0368640
5075,5075.0,5075.0,0.0,770940402,ApeGang #8258,0.3,2021-09-05T20:13:00.672035,,0x9ede5fe77bc95325ec200d80df7f3804f2a7a753,vtlkbtrn,0x0f33a5147457d9d1daef9aad83500dcef1394c13
5076,5076.0,5076.0,0.0,770770480,ApeGang #6833,0.275,2021-09-05T19:55:46.184992,,0xe78ef772336bd66d9ee95c80f9fbc83f45d9983e,,0x4b6525469456020867e99013273eae965b24cfe5
5077,5077.0,5077.0,0.0,770747772,ApeGang #5799,0.9,2021-09-05T19:53:30.441706,,0xfaa9a093b73d01103f699df06f91c9a53bc081dc,pepepixel,0x92f50d1c983aa1bd047ff60ab99b6ad701307b47
5078,5078.0,5078.0,0.0,770709270,ApeGang #3271,0.275,2021-09-05T19:49:23.915261,,0x85047527b7184033d5b7717db659344717e404b6,,0x4b6525469456020867e99013273eae965b24cfe5
5079,5079.0,5079.0,0.0,770543220,ApeGang #4164,0.4,2021-09-05T19:32:46.947432,,0x3972352d41ebe283dba719d65db5c846e408dd02,SCem93,0x4c6f4352b2c7fcfa1d79e3b03dd678651c9b2884
5080,5080.0,5080.0,0.0,769879608,ApeGang #2743,0.3,2021-09-05T18:37:05.617144,,0x39e677d7e76626cc2e79bbe79da1aeeb5e2fb9f3,HaroArt,0xe109ebdf61ebd996393ff214a33529ab852fdb73
5081,5081.0,5081.0,0.0,769691242,ApeGang #4808,0.2646,2021-09-05T18:21:43.854115,,0xed75f77d7e881484cceba661bc4f62b646586faa,jjchuadev,0x948df7879a383a189075e7504c642f99be63de83
5082,5082.0,5082.0,0.0,769604155,ApeGang #5749,0.29,2021-09-05T18:13:27.088249,,0xfaa614c9a446d267a2885d3ec49cd1b5b7add82c,oanadu,0x5a580b35dfbcdb2251f9fc7dcdc90512076b916b
5083,5083.0,5083.0,0.0,769604492,ApeGang #1822,0.29,2021-09-05T18:13:28.887460,,0xc3818e9851f9ebe5ab4fd46a46173304c7253ef5,bulKZ,0x4a674137614be83bab59e1e307ba43307daab8be
5084,5084.0,5084.0,0.0,769533968,ApeGang #6365,0.28,2021-09-05T18:05:56.372460,,0x31079aebfcdb3efa531352f1a43590aec0f7b846,1CFS,0xa68558e1738ff90219d1166352de2f6d84d74c21
5085,5085.0,5085.0,0.0,769419812,ApeGang #3205,0.3,2021-09-05T17:56:10.750072,,0x680cb3b020fd28cf279cb05c74faaef7fe88076e,Jule95,0xe4129c432831064225b1c5f6ca699a5765d2d108
5086,5086.0,5086.0,0.0,769406693,ApeGang #300,0.4,2021-09-05T17:54:49.862197,,0x488c787e85b5bc53e7b173c09a8743cd80b9fdbc,Socrates1,0x9b783d478805bf6e90a04bd70ec87795f8bf39b0
5087,5087.0,5087.0,0.0,769363750,ApeGang #5150,0.235,2021-09-05T17:50:41.647681,,0xe78ef772336bd66d9ee95c80f9fbc83f45d9983e,Socrates1,0x9b783d478805bf6e90a04bd70ec87795f8bf39b0
5088,5088.0,5088.0,0.0,769252348,ApeGang #4031,0.249,2021-09-05T17:40:31.152415,,0x1cfdafba7b058b9acc18c809e5fed1ef0ef7282f,,0x7588d9d75bf639c6430ce6f136dc28336f25896e
5089,5089.0,5089.0,0.0,769186793,ApeGang #3209,0.23,2021-09-05T17:34:22.855080,,0x523d5a36be04a802746076e985f0766692fb87e5,youngboomer,0xcc47f370d7b0892e5be50e3642d7815abb13c449
5090,5090.0,5090.0,0.0,769102373,ApeGang #4340,0.269,2021-09-05T17:27:00.625189,,0x00952f3b71ecd11e6265ccaacefe11a751123f35,Cortez1715,0x245f1f29317b56c187d694256cca5fcc519bbde4
5091,5091.0,5091.0,0.0,769065760,ApeGang #8808,0.28,2021-09-05T17:24:10.988633,,0x31079aebfcdb3efa531352f1a43590aec0f7b846,DeafApeGang,0x7476b81f8dbed81a51f26a143b8e1c2e5cad59c5
5092,5092.0,5092.0,0.0,769004228,ApeGang #1652,0.29,2021-09-05T17:18:49.551971,,0xc3818e9851f9ebe5ab4fd46a46173304c7253ef5,westsavannahhh,0xcee823cb7b7944d90546ef3df7685a196ae0d2b2
5093,5093.0,5093.0,0.0,768683596,ApeGang #9851,0.45,2021-09-05T16:50:25.135881,,0xfa1f6923d8ce67881ee7a5f895d7040e51c2d002,Bannawa,0xd75539e11da248aed92d583f95b3580865405066
5094,5094.0,5094.0,0.0,768661463,ApeGang #741,0.185,2021-09-05T16:48:26.975876,,0xe78ef772336bd66d9ee95c80f9fbc83f45d9983e,,0x837a05dec131f27b9d1088b7d54747e3ad0167f8
5095,5095.0,5095.0,0.0,768592157,ApeGang #2234,0.2,2021-09-05T16:41:49.978168,,0xf2576476eb44d8b3b2084480271481ae7e2f0763,PIFQI_THE_APE_KING,0x26556edb40b171b3c6d9b810acca6c9c837c2587
5096,5096.0,5096.0,0.0,768585977,ApeGang #9237,0.2,2021-09-05T16:41:09.552968,,0xf2576476eb44d8b3b2084480271481ae7e2f0763,,0x837a05dec131f27b9d1088b7d54747e3ad0167f8
5097,5097.0,5097.0,0.0,768571165,ApeGang #4247,0.195,2021-09-05T16:39:33.038628,,0xe033803921dad571caab07ace41765977be566df,shok,0x510e74e9cdc8dd5627d652a26e49480a81264ed5
5098,5098.0,5098.0,0.0,768540842,ApeGang #4221,0.2,2021-09-05T16:36:27.716175,,0xf2576476eb44d8b3b2084480271481ae7e2f0763,shok,0x510e74e9cdc8dd5627d652a26e49480a81264ed5
